video_id,video_title,segment_title,start_at,end_at,segment_content,view_count,like_count,comment_count,video_duration_seconds,video_duration,likes_per_1000_views,comments_per_1000_views,published_at,publication_date,segment_id,tone,feedback_type,topic_category,is_teaching,language_level,confidence,keywords
nsJ6YFJ8gB4,"Adjektive: Kennst du die Unterschiede? (Deutsch B2, C1)",schmerzhaft,88,151.0,schmerzhaft sein schmerzhaft bedeutet dass etwas körperliche Schmerzen verursacht ein Zahnarztbesuch kann dazu führen dass man Schmerzen hat oder der Sturz auf das Knie war sehr schmerzhaft er humpelte tagelang er ist also auf sein Knie gefallen und das tat ihm körperlich weh wenn ihr euch fragt was genau das Werb humpeln bedeutet schaut euch gerne mein Video über Synonyme für das Verb gehen an ich verlink es euch in der Videobeschreibung schmerzhaft beschreibt also vor allem körperliche Schmerzen manchmal wird es aber auch für psychische Schmerzen benutzt also in einem übertragenen Sinn genauso wie schmerzlich wir könnten sagen die Trennung war für beide sehr schmerzhaft sie haben sich also getrennt sie haben ihre Beziehung beendet und das war für beide psychisch schwierig,33031,1962,72,803,0:13:23,59.4,2.18,2024-11-17 11:00:59+00:00,2024-11-17,97656603,didactic,vocabulary_definition,adjectives,True,B2,high,"[""schmerzhaft"", ""k\u00f6rperliche Schmerzen"", ""psychische Schmerzen"", ""humpeln""]"
nsJ6YFJ8gB4,"Adjektive: Kennst du die Unterschiede? (Deutsch B2, C1)",eisig,151,219.0,schauen wir uns die Adjektive eisig und eisern genauer an draußen weht ein eisiger Wind eisig bedeutet kalt wie Eis mit diesem Adjektiv kann man gut übers Wetter sprechen ein eisiger Wind ist ein eiskalter Wind noch ein Beispiel unsere Heizung ist kaputt nachts ist es so eisig dass man mit mehreren Decken schlafen muss nachts ist es also Eis kalt wir frieren man kann eisig auch im übertragenen Sinne benutzen schaut mal hier nach dem Streit herrschte zwischen den beiden eine eisige Stimmung die Stimmung zwischen den beiden war also nicht freundlich und warm sondern unfreundlich und kalt oder sie verabschiedete sich mit einem eisigen Lächeln und ging schnell nach Hause ein eisiges Lächeln das heißt sie lächelt zwar aber da ist keine Freundlichkeit keine Wärme in ihrem Gesicht das ist ein unehrliches,33031,1962,72,803,0:13:23,59.4,2.18,2024-11-17 11:00:59+00:00,2024-11-17,6328f6a6,didactic,vocabulary_definition,adjectives,True,B2,high,"[""eisig"", ""adjectives"", ""vocabulary""]"
nsJ6YFJ8gB4,"Adjektive: Kennst du die Unterschiede? (Deutsch B2, C1)",eisern,219,317.0,Lächeln das Adjektiv eisern hat auch eine sehr wörtliche Bedeutung und eine übertragene Bedeutung das Eiserne Tor ist so schwer dass man es nicht öffnen kann eisern bedeutet ganz einfach aus Eisen also aus dem Material das Tor hier im ist aus Eisen das Adjektiv eisern sehen wir auch in einem wichtigen historischen Begriff den ihr vielleicht schon mal gehört habt der Eiserne Vorhang so nennt man die Grenze die während des Kalten Krieges von ca 1945 bis 91 Europa in Westen und Osten teilte schauen uns noch die übertragene Bedeutung von eisern an hier ist ein Beispiel sie setzte ihre mit einem eisernen Willen um obwohl alle anderen dagegen waren ein eiserner Wille ist ein sehr starker fester Wille sie will etwas unbedingt machen und macht es auch ihr Wille lässt sich quasi so schwer bewegen wie das Eiserne Tor aus dem ersten Beispielsatz sie gibt nicht nach oder er hält sich eisern an seinen Trainingsplan das bedeutet er folgt dem Trainingsplan ganz genau und sehr entschlossen er trainiert genauso wie es in dem Plan steht er macht nichts anders und lässt kein Training ausfallen eisern drückt also im übertragenen Sinn Entschlossenheit und Willensstärke aus,33031,1962,72,803,0:13:23,59.4,2.18,2024-11-17 11:00:59+00:00,2024-11-17,cf0c9928,didactic,vocabulary_definition,adjectives,True,B2,high,"[""eisern"", ""Adjektiv"", ""Bedeutung"", ""Eiserner Vorhang"", ""Willensst\u00e4rke""]"
nsJ6YFJ8gB4,"Adjektive: Kennst du die Unterschiede? (Deutsch B2, C1)",zeitig,317,373.0,ich gehe heute zeitig ins Bett weil ich morgen schon um 5 Uhr aufstehen muss zeitig bedeutet früh früh genug oder rechtzeitig hier sage ich dass ich heute schon früh schlafen gehen werde oder wenn wir zeitig losfahren vermeiden wir den Berufsverkehr und kommen schneller an also wenn wir früh genug losfahren kommen wir nicht in den Berufsverkehr das ist der Verkehr der auf den Straßen entsteht wenn viele Menschen gleichzeitig zur Arbeit fahren oder von der Arbeit nach Hause fahren wenn wir vor dem Berufsverkehr losfahren kommen wir schneller ans Ziel weil die Straßen nicht so voll sind oder er möchte dass sein Sohn zeitig damit anfängt eine Fremdsprache zu lernen sein Sohn soll also schon früh in seinem Leben eine Fremdsprache lernen ist es zeitlich machbar das,33031,1962,72,803,0:13:23,59.4,2.18,2024-11-17 11:00:59+00:00,2024-11-17,eee083da,didactic,vocabulary_definition,vocabulary,True,B2,high,"[""zeitig"", ""fr\u00fch"", ""Berufsverkehr"", ""Fremdsprache""]"
nsJ6YFJ8gB4,"Adjektive: Kennst du die Unterschiede? (Deutsch B2, C1)",zeitlich,373,452.0,Projekt bis Ende des Monats abzuschließen zeitlich bedeutet die Zeit betreffend hier im Beispiel frage ich nicht haben wir genug Leute um das Projekt abzuschließen oder haben wir genug Geld nein ich frage ob wir genug Zeit haben ist es die Zeit betreffend realistisch das Projekt bis Ende des Monats abzuschließen noch ein Beispiel die Vorlesungen sind zeitlich so geplant dass die Studierenden genug Zeit für Pausen haben hier geht's also nicht um die inhaltliche Planung der Vorlesungen sondern um die zeitliche Planung es geht darum wann die Vorlesungen statt finden oder das Sonderangebot ist zeitlich begrenzt stellen wir uns vor ein Laden hat ein Sonderangebot ein Computer kostet 1000 € statt 1200 € wenn ich nur sage das Angebot ist begrenzt könnte das auch bedeuten dass es nur eine begrenzte Anzahl von Computern gibt wenn ich aber sage dass es zeitlich begrenzt ist bedeutet es dass das Angebot nur bis zu einem stimmten Datum gilt wenn du Mitglied bei Deutsch mit,33031,1962,72,803,0:13:23,59.4,2.18,2024-11-17 11:00:59+00:00,2024-11-17,be892453,didactic,explanation,adjectives,True,B2,high,"[""zeitlich"", ""adjective"", ""time-related"", ""example""]"
nsJ6YFJ8gB4,"Adjektive: Kennst du die Unterschiede? (Deutsch B2, C1)",Extras für Mitglieder,452,474.0,riee bist kannst du die Adjektive aus diesem Video mit Aufgaben und Quizfragen üben und nicht nur das du bekommst Quizfragen zu allen meinen Videos die Skripte zu allen Videos und du kannst meine Videos als Podcast abonnieren mehr Informationen zur Mitgliedschaft findest du in der Videobeschreibung der Urlaub in den,33031,1962,72,803,0:13:23,59.4,2.18,2024-11-17 11:00:59+00:00,2024-11-17,f7d516cd,informal,instruction,adjectives,False,B2,medium,"[""Adjektive"", ""Quizfragen"", ""Mitgliedschaft"", ""Videos"", ""Podcast""]"
nsJ6YFJ8gB4,"Adjektive: Kennst du die Unterschiede? (Deutsch B2, C1)",traumhaft,474,515.0,Bergen war einfach traumhaft wir schauen uns den Unterschied zwischen traumhaft und träumerisch an mit traumhaft beschreiben wir etwas das so schön oder perfekt ist dass es fast wie in einem Traum ist fast zu schön um wahr zu sein im Alltag wird traumhaft häufig als Synonym für wunderschön oder fantastisch verwendet schauen wir uns noch ein Beispiel an das Haus hat einen traumhaften Garten also einen wunderschönen Garten oder ihr hoch itkleid sieht traumhaft aus das Hochzeitskleid ist also,33031,1962,72,803,0:13:23,59.4,2.18,2024-11-17 11:00:59+00:00,2024-11-17,fea00e44,didactic,vocabulary_definition,adjectives,True,B2,high,"[""traumhaft"", ""adjectives"", ""vocabulary""]"
nsJ6YFJ8gB4,"Adjektive: Kennst du die Unterschiede? (Deutsch B2, C1)",träumerisch,515,566.0,wunderschön sie blickte träumerisch in die Ferne träumerisch bedeutet so viel wie in Gedanken verloren wenn jemand träumerisch wirkt sieht es so aus als wäre die Person gerade mit ihren Gedanken ganz woanders man guckt weit in die Ferne und ist nicht konzentriert man sagt dazu auch jemand ist Geist es abwesend also mit dem Geist nicht hier man ist mit seinem Geist mit seinen Gedanken woanders und lässt sich von der Umgebung nicht ablenken ein anderes Adjektiv das etwas ganz ähnliches ausdrückt ist verträumt wir könnten also auch sagen sie blickt verträumt in die Ferne oder er läuft mit einem verträumten Blick durch die,33031,1962,72,803,0:13:23,59.4,2.18,2024-11-17 11:00:59+00:00,2024-11-17,f0565770,didactic,vocabulary_definition,adjectives,True,B2,high,"[""tr\u00e4umerisch"", ""vertr\u00e4umt"", ""adjective"", ""definition""]"
nsJ6YFJ8gB4,"Adjektive: Kennst du die Unterschiede? (Deutsch B2, C1)",geistig,566,626.0,Stadt weiter geht's mit geistig und Geist meine Oma ist 90 Jahre alt und geistig topfit geistig bedeutet in Bezug auf den Verstand auf das Denken meine Oma hat ein gutes Gedächtnis sie kann sich konzentrieren man kann sich ganz normal mit ihr unterhalten ihr Gehirn funktioniert noch richtig gut umgangssprachlich kann man hier auch sagen sie ist noch richtig fit im Kopf geistig ist der Gegensatz zu körperlich wir könnten sagen sie ist körperlich nicht mehr ganz fit aber geistig schon ihr Körper funktioniert also nicht mehr so richtig gut aber ihr Kopf ist noch fit noch ein Beispiel ich mache Sport und lerne Fremdsprachen so bleibe ich körperlich und geistig in Form also so bleiben mein Körper und mein Kopf,33031,1962,72,803,0:13:23,59.4,2.18,2024-11-17 11:00:59+00:00,2024-11-17,54238912,didactic,vocabulary_definition,adjectives,True,B2,high,"[""geistig"", ""k\u00f6rperlich"", ""fit"", ""Verstand"", ""Denken""]"
nsJ6YFJ8gB4,"Adjektive: Kennst du die Unterschiede? (Deutsch B2, C1)",geistlich,626,685.0,fit dann schauen wir uns jetzt einen Beispiels für geistlich an dieser Radiosender spielt nur geistliche Musik geistlich bedeutet religiös alles was mit dem Glauben und mit Religion verbunden ist kann man als geistlich bezeichnen hier spielt der Radiosender also Lieder die religiöse Inhalte haben dieses Adjektiv kann auch substantiviert werden ein Geistlicher ist ein Mann der in einer religionsgem aft eine hohe Position hat ein Kardinal ist z.B ein Geistlicher das ist aber kein Begriff aus dem Christentum geistliche gibt es auch in anderen Religionen hier ist noch ein Beispielsatz er malt nicht nur Landschaftsbilder und Portraits sondern auch geistliche Motive er malt also auch religiöse Bilder er ruft mich jeden Tag,33031,1962,72,803,0:13:23,59.4,2.18,2024-11-17 11:00:59+00:00,2024-11-17,6b54efc9,didactic,vocabulary_definition,adjectives,True,B2,high,"[""geistlich"", ""religi\u00f6s"", ""Adjektiv"", ""Geistlicher""]"
nsJ6YFJ8gB4,"Adjektive: Kennst du die Unterschiede? (Deutsch B2, C1)",nervig,685,735.0,mindestens fünf Mal an das ist echt nervig nervig ist ein umgangssprachliches Adjektiv das beschreibt dass uns etwas sehr stört und ärgert und unangenehm für uns ist häufig geht's hier um anstrengende Dinge die immer wieder passieren oder die lange dauern hier z.B ruft er mich immer wieder an das stört mich wir können auch sagen das geht mir auf die Nerven das bedeutet dasselbe hier ist noch ein Beispielsatz wenn man die App benutzt wird ständig Werbung angezeigt total nervig also diese ständige Werbung stört mich total oder mein Nachbar hört schon seit zwei Stunden laute Musik das ist echt,33031,1962,72,803,0:13:23,59.4,2.18,2024-11-17 11:00:59+00:00,2024-11-17,23cf56f3,didactic,vocabulary_definition,adjectives,True,B2,high,"[""nervig"", ""umgangssprachlich"", ""Adjektiv"", ""st\u00f6rt"", ""\u00e4rgerlich""]"
nsJ6YFJ8gB4,"Adjektive: Kennst du die Unterschiede? (Deutsch B2, C1)",nervlich,735,,nervig nach der schweren Krankheit ihres Sohnes ist sie nervlich am Ende nervlich ist ein Synonym von psychisch oder seelisch wir benutzen dieses Adjektiv wenn wir davon reden dass jemand psychisch überlastet ist z.B wegen Stress hier im Beispiel war ihr Sohn schwer krank und das war natürlich eine große psychische Belastung für Sie sie hat sich lange Zeit sehr große Sorgen um ihren Sohn gemacht jetzt ist sie nervlich am Ende also so gestresst und erschöpft dass sie keine Kraft mehr hat noch ein Beispiel die nervliche Belastung im Job ist so groß dass er überlegt zu kündigen die Arbeit verursacht also sehr viel Stress und belastet ihn sehr im Alltag sagt man öfter psychisch statt nervlich wenn euch das Video gefallen hat schaut euch auch dieses Video an darin stelle ich euch noch weitere ähnlich klingende Adjektive vor viel ST viel Spaß damit und bis nächste Woche macht's gut,33031,1962,72,803,0:13:23,59.4,2.18,2024-11-17 11:00:59+00:00,2024-11-17,284ed6de,didactic,vocabulary_definition,adjectives,True,B2,high,"[""nervlich"", ""psychisch"", ""seelisch"", ""Stress"", ""Belastung""]"
c3B_o4ZlO6Y,"Körpersprache: 25+ Ausdrücke auf Deutsch (B2, C1)",Intro,0,15.0,heute schauen wir uns an wie man auf Deutsch über Körpersprache und Mimik sprechen kann ihr werdet verschiedene Ausdrücke kennenlernen die euch helfen Gesten und Bewegungen zu beschreiben von den Augen bis zu den Füßen viel Spaß,27220,1972,107,722,0:12:02,72.45,3.93,2024-11-10 11:00:46+00:00,2024-11-10,684303a9,conversational,instruction,expressions,True,B2,high,"[""K\u00f6rpersprache"", ""Mimik"", ""Ausdr\u00fccke"", ""Gesten"", ""Bewegungen""]"
c3B_o4ZlO6Y,"Körpersprache: 25+ Ausdrücke auf Deutsch (B2, C1)",Kopf & Haare,15,179.0,damit wir fangen oben am Kopf an schaut mal hier wie nennt man die Bewegung die sie mit ihrer Stirn macht wir sagen sie runzelt die Stirn das heißt sie macht Falten auf ihrer Stirn was drückt man damit aus z.B Skepsis Unverständnis oder Nachdenklichkeit wir könnten z.B sagen sie runzelte die Stirn und schaute ihren Kollegen verwundert an als dieser plötzlich eine merkwürdige Idee vorschlug weiter geht's mit einer Kopfbewegung hier wenn jemand den Kopf schräg zur Seite bewegt wie nennt man das man neigt den Kopf damit werden ganz unterschiedliche Dinge ausgedrückt wenn man jemandem aufmerksam zuhört neigt man den Kopf zu einer Seite aber es kann auch Nachdenklichkeit zeigen oder Unsicherheit oder Zuneigung also dass man jemanden mag ein Beispielsatz er neigte den Kopf und hörte ihr aufmerksam zu den Kopf neigen unterscheidet sich übrigens sehr von den Kopf schütteln wenn man den Kopf neigt bewegt man ihn auf eine Seite wenn man ihn schüttelt bewegt man ihn von links nach rechts und signalisiert damit Ablehnung und das Gegenteil davon kennt ihr natürlich Zustimmung drückt man aus indem man mit dem Kopf nickt also von oben nach unten bewegt so als nächstes beschreibt mal was die junge Frau in diesem Video macht sie fährt sich mit den Händen oder mit den Fingern durchs Haar damit sagen wir dass man mit seinen Händen seine Haare so nach hinten bewegt das macht man z.B wenn man nervös ist oder wenn man verlegen ist also wenn etwas passiert ist was einem irgendwie unangenehm ist oder auch während man nachdenkt ein Beispielsatz er fuhr sich nachdenklich durchs Haar als er versuchte eine Lösung für das schwierige Problem zu finden bleiben wir mal kurz bei den Haaren schaut euch mal im Vergleich an was dieser Mann mit Seen Haaren macht wir sagen dazu er rauft sich die Haare das bedeutet dass er sich mit beiden Händen in die Haare fasst und sie durchwühlt und auch ein bisschen daran zieht das macht man wenn man frustriert oder verzweifelt ist wenn man z.B am Computer sitzt und etwas einfach nicht funktioniert das ist so eine typische Situation um sich die Haare zu raufen lass uns mal noch eine Bewegung,27220,1972,107,722,0:12:02,72.45,3.93,2024-11-10 11:00:46+00:00,2024-11-10,20affecc,didactic,explanation,expressions,True,B2,high,"[""K\u00f6rpersprache"", ""Stirn runzeln"", ""Kopf neigen"", ""Kopf sch\u00fctteln"", ""Haare raufen""]"
c3B_o4ZlO6Y,"Körpersprache: 25+ Ausdrücke auf Deutsch (B2, C1)",Nase,179,236.0,anschauen die wir mit unserer Nase machen hier ist ein Beispiel die Frau im Bild bewegt ihre Nase so dass sich Falten bilden dazu sagen wir sie rümpft die Nase das ist ein Gesichtsausdruck der Abneigung oder auch Ekel ausdrücken kann wir sagen sie rümpfte die Nase als sie in die Küche kam dann weiß ich sofort in der Küche stinkt es wahrscheinlich und sie elt sich vor dem Gestank oder er rümpfte die Nase als sie ihm das Essen servierte er sieht das Essen und es gefällt ihm nicht verwechselt diesen Ausdruck nicht mit die Nase hochziehen wenn man die Nase hochzieht ist man erkältet man hat Schnupfen kein Taschentuch dabei und macht deshalb Entschuldigung so ganz wichtig für die Körpersprache,27220,1972,107,722,0:12:02,72.45,3.93,2024-11-10 11:00:46+00:00,2024-11-10,b9228363,didactic,explanation,expressions,True,B2,high,"[""Nase"", ""r\u00fcmpfen"", ""K\u00f6rpersprache"", ""Gesichtsausdruck"", ""Ekel"", ""Abneigung""]"
c3B_o4ZlO6Y,"Körpersprache: 25+ Ausdrücke auf Deutsch (B2, C1)",Augen,236,312.0,sind natürlich unsere Augen deshalb gibt's hier auch einige interessante Ausdrücke z.B die Augenbrauen hochziehen das macht man z.B wenn man überrascht ist oder verwundert so wie der junge Mann hier wir können sagen wirklich fragte er und zog die Augenbrauen hoch als sie ihm eine abenteuerliche Geschichte erzählte man kann aber auch ganz anders die Augenbrauen hochziehen so wie hier das hat dann mehr so eine spielerische flirtende Bedeutung insgesamt ist das also ein sehr abwechslungsreicher Gesichtsausdruck weiter geht's mit einer nicht so freundlichen Augenbewegung dieser hier nämlich sie verdreht die Augen das bedeutet dass sie die Augen so nach oben und zur Seite bewegt und dann wieder geradeauss schaut das ist ein eindeutiges Zeichen dafür dass man genervt ist oder ungeduldig ein Beispielsatz als ihr Freund zum fünften Mal denselben Witz erzählte verdrehte sie genervt die Augen manchmal sagt man dazu auch jemand rollt mit den Augen für Mitglieder habe ich diese,27220,1972,107,722,0:12:02,72.45,3.93,2024-11-10 11:00:46+00:00,2024-11-10,bbfc7bb1,didactic,explanation,expressions,True,B2,high,"[""Augenbrauen hochziehen"", ""Augen verdrehen"", ""Gesichtsausdruck"", ""Ausdr\u00fccke""]"
c3B_o4ZlO6Y,"Körpersprache: 25+ Ausdrücke auf Deutsch (B2, C1)",Extra-Video für Mitglieder,312,344.0,Woche wieder ein extra Video darin spreche ich ausführlich über die Körpersprache der Hände der Finger und des Mundes als Mitglieder könnt ihr euch nicht nur dieses Video anschauen sondern auch Übungen zu diesem und meinen anderen Videos machen und Quizfragen beantworten Mitglieder bekommen außerdem die Skripte zu allen Videos das sind mittlerweile über 200 Stück und können meine Videos als Podcast abonnieren mehr Informationen findet ihr in der,27220,1972,107,722,0:12:02,72.45,3.93,2024-11-10 11:00:46+00:00,2024-11-10,5a026bf2,didactic,instruction,expressions,True,B2,high,"[""K\u00f6rpersprache"", ""H\u00e4nde"", ""Finger"", ""Mund"", ""Mitglieder"", ""\u00dcbungen"", ""Quizfragen"", ""Skripte"", ""Podcast""]"
c3B_o4ZlO6Y,"Körpersprache: 25+ Ausdrücke auf Deutsch (B2, C1)",Augen (Fortsetzung),344,467.0,Videobeschreibung was kann man mit den Augen noch machen man kann sie weit aufreißen so wie hier die Frau reißt die Augen und den Mund weit auf sie öffnet sie also sehr stark das ist ein Zeichen für Schock überrasch oder Erstaunen wir können sagen Sie starte ihn mit weit aufgerissenen Augen an und konnte kein Wort sagen schauen wir uns noch weitere Arten an die Augen zu schließen wir können erstens zwinkn das bedeutet dass man ein Auge oder auch beide Augen kurz und absichtlich schließt und dann wieder öffnet das ist freundlich gemeint man gibt jemandem damit ein geheimes Zeichen oder man stimmt jemandem zu ohne etwas zu sagen oder man zeigt damit dass man etwas was man gesagt hat nicht ganz ernst meint wenn man die augenleder einfach schnell auf und ab beewegt nennen wir das Blinzeln das macht man z.B wenn man müde ist oder wenn die Augen sehr empfindlich sind weil es sehr hell ist und schließlich kann man noch die Augen zusammenkneifen wenn man z.B nicht gut sehen kann macht man das ein Beispielsatz sie kneift die Augen zusammen um die winzigen Buchstaben zu entziffern etwas entziffern bedeutet versuchen etwas schwer lesbares zu lesen man kneift aber auch die Augen zusammen wenn man skeptisch ist also jemandem nicht glaubt was er erzählt schauen uns als nächstes diese Bewegung an dazu sagt sagen wir einfach er reibt sich die Augen das macht man wenn man müde und erschöpft ist oder weil man etwas Störendes im Auge hat ein Beispielsatz er reibt sich vor lauter erschöpfen die Augen während er versucht wach zu bleiben okay weiter geht's zu Bewegungen,27220,1972,107,722,0:12:02,72.45,3.93,2024-11-10 11:00:46+00:00,2024-11-10,29a2b312,didactic,explanation,vocabulary,True,B2,high,"[""Augen"", ""Ausdr\u00fccke"", ""vocabulary"", ""B2"", ""K\u00f6rpersprache""]"
c3B_o4ZlO6Y,"Körpersprache: 25+ Ausdrücke auf Deutsch (B2, C1)",Gesicht,467,544.0,die das ganze Gesicht betreffen stellt euch vor ihr beißt in eine Zitrone da kann man fast gar nicht anders als den Gesichtsausdruck so zu verändern wir sagen dazu man verzieht das Gesicht das ist meistens eine unbewusste Reaktion auf etwas Unangenehmes oder ekliges man kann aber auch wegen Schmerzen sein Gesicht verziehen ein Beispielsatz als er den unangenehmen Geruch wahrnahm verzog er angewidert das Gesicht wenn jemand mit Absicht den Gesichtsausdruck so komisch verändert aus Spaß z.B dann sagt man dazu eine Grimasse ziehen oder eine Grimasse schneiden z.B sie zog eine Grimasse um das kleine Kind zum Lachen zu bringen schließlich haben wir noch einen Ausdruck für ein Gesicht das Enttäuschung zeigt nämlich ein langes Gesicht machen z.B sie machte ein langes Gesicht als sie hörte dass die Reise abgesagt worden war oder die Kinder machen lange Gesichter weil es kein Nachtisch gibt wir können sehr viele Emotionen mit,27220,1972,107,722,0:12:02,72.45,3.93,2024-11-10 11:00:46+00:00,2024-11-10,10636db7,didactic,explanation,expressions,True,B2,high,"[""Gesichtsausdruck"", ""Grimasse"", ""langes Gesicht"", ""Emotionen""]"
c3B_o4ZlO6Y,"Körpersprache: 25+ Ausdrücke auf Deutsch (B2, C1)",Schultern & Arme,544,631.0,unserem Gesicht ausdrücken aber der restliche Körper ist natürlich auch ganz wichtig für die Körpersprache wir schauen uns jetzt ein paar Bewegungen der Schultern und der arme an eine ganz wichtige Bewegung ist diese hier wenn ich meine Schultern kurz hochhebe und dann wieder Senke dann sagen wir dazu sie zuckt mit den Schultern das macht man oft wenn man etwas nicht weiß oder wenn einem etwas egal ist oder wenn man sich nicht entscheiden kann oder auch wenn man unsicher ist z.B ich weiß es nicht frag jemand anderen oder als ich sie fragte warum sie gestern nicht in der Schule war zuckte sie nur mit den Schultern wenn ich die Schultern nicht nach oben bewege sondern nach unten und dabei auch der ganze Körper ganz kraftlos ist drückt das auch etwas aus nämlich Erschöpfung oder Enttäuschung wir sagen dazu dass jemand die Schultern hängen lässt z.B er ließ enttäuscht die Schultern hängen als er die Absage für den Job erhielt ganz wichtig in der Körpersprache ist auch diese Bewegung wenn man seine Arme so vor dem Körper zusammenbringt dann verschränkt man seine Arme das kann im Gespräch Ablehnung Skepsis oder Tick ausdrücken für die Körpersprache,27220,1972,107,722,0:12:02,72.45,3.93,2024-11-10 11:00:46+00:00,2024-11-10,3bd16f8a,didactic,explanation,expressions,True,B2,high,"[""K\u00f6rpersprache"", ""Schultern"", ""Arme"", ""Ausdr\u00fccke"", ""Bewegungen""]"
c3B_o4ZlO6Y,"Körpersprache: 25+ Ausdrücke auf Deutsch (B2, C1)",Beine & Füße,631,,benutzen wir vor allem unser Gesicht unsere Hände unsere Arme aber mir sind auch noch drei Ausdrücke mit den Beinen und den Füßen eingefallen erstens die Beine übereinander schlagen das ist die Bewegung bei der man im Sitzen ein Bein über das andere legt das macht man oft um entspannt zu sitzen wir können sagen Schlag nicht immer die Beine übereinander das ist ungesund und wenn man dann da so sitzt macht man manchmal noch eine Bewegung mit dem Fuß dazu man bewegt ihn so auf und ab dazu sagen wir er oder sie wippt mit dem Fuß das macht man vielleicht weil man nervös ist oder ungeduldig oder aufgeregt z.B während der Prüfung wippte er unbewusst mit dem Fuß man kann mit dem Fuß auch so richtig fest auf den Boden treten dazu sagen jemand stampft mit dem Fuß auf das macht man wenn man sich ärgert oder frustriert ist z.B das Kind stampfte beleidigt mit dem Fuß auf weil es kein Eis mehr bekam schreibt mir gerne einen Kommentar und sagt mir welche Ausdrücke aus diesem Video neu für euch waren und wenn euch das Video gefallen hat dann schaut euch doch mal mein Video über Körperteile und Organe auf Deutsch an viel Spaß damit und danke für fürs zuschauen bis nächste Woche,27220,1972,107,722,0:12:02,72.45,3.93,2024-11-10 11:00:46+00:00,2024-11-10,5eb74008,conversational,explanation,expressions,True,B2,high,"[""Beine"", ""F\u00fc\u00dfe"", ""Ausdr\u00fccke"", ""wippen"", ""stampfen""]"
w6rNxHuLavM,"Trauen, vertrauen, zutrauen: Kennst du die Unterschiede? (Deutsch B2, C1)",Intro,0,22.0,ich traue dir ich traue mich ich vertraue dir ich traue dir etwas zu ich vertraue dir etwas an im Deutschen haben wir einige Verben mit trauen die etwas verwirrend sein können wir schauen uns heute solche Verben an und ich zeige euch mit Beispielsätzen was die Unterschiede sind und wie ihr die Verben korrekt verwendet viel,30757,1844,134,724,0:12:04,59.95,4.36,2024-11-03 11:00:58+00:00,2024-11-03,73365522,didactic,instruction,verbs,True,B2,high,"[""trauen"", ""verben"", ""unterschiede"", ""beispiels\u00e4tze""]"
w6rNxHuLavM,"Trauen, vertrauen, zutrauen: Kennst du die Unterschiede? (Deutsch B2, C1)",jdm. trauen,22,117.0,Spaß fangen wir mal an mit dem einfachen Verb trauen wir haben erstens den Ausdruck jemandem oder etwas trauen und zweitens sich etwas trauen hier ist ein Beispiel für den ersten Ausdruck ich traue meiner besten Freundin sie hat mich noch nie enttäuscht wenn man jemandem traut hat man das Gefühl dass man sich auf diese Person verlassen kann man glaubt dass diese Person sich gut verhält und dass sie nichts Böses macht wenn die Person etwas sagt dann glaube ich ihr noch ein Beispiel ich traue dem neuen Kollegen nicht er macht einen merkwürdigen Eindruck wenn man jemandem nicht traut dann glaubt man dass die Person unehrlich ist sie hat vielleicht irgendwelche schlechten Absichten oder Pläne schauen uns noch ein Beispiel ohne eine Person an heute soll angeblich die Sonne scheinen aber ich traue dem Wetterbericht nicht ich nehme besser einen Regenschirm mit ich traue dem im Wetterbericht nicht ich glaube also nicht dass der Wetterbericht stimmt eine nützliche Redewendung mit trauen ist seinen Augen nicht trauen das sagt man wenn man nicht glauben kann was man gerade sieht als er das Geschenk öffnete konnte er seinen Augen nicht trauen in dem Umschlag waren 1000 € er konnte also nicht glauben dass ihm jemand 1000 €,30757,1844,134,724,0:12:04,59.95,4.36,2024-11-03 11:00:58+00:00,2024-11-03,d06bafaf,didactic,explanation,verbs,True,B2,high,"[""trauen"", ""vertrauen"", ""Beispiele"", ""Redewendung"", ""Verhalten""]"
w6rNxHuLavM,"Trauen, vertrauen, zutrauen: Kennst du die Unterschiede? (Deutsch B2, C1)",sich trauen,117,155.0,schenkt schauen wir uns jetzt sich etwas trauen an wenn ich mich etwas traue dann habe ich den Mut etwas zu tun das mir Angst macht er hat sich getraut seine Lieblingskollegin zum Essen einzuladen er hatte Angst davor sie zu fragen er hatte Angst davor dass sie nein sagen könnte aber er hat sich getraut er hat es trotzdem gemacht er hat sie gefragt oder mein Hund traut sich nicht nachts in den Garten zu gehen der und hat Angst davor nachts im Dunkeln in den Garten zu gehen und dann haben wir noch den,30757,1844,134,724,0:12:04,59.95,4.36,2024-11-03 11:00:58+00:00,2024-11-03,d694630f,didactic,example,verbs,True,B2,high,"[""trauen"", ""Mut"", ""Angst"", ""Beispiel""]"
